name,category,source_layer,source_head,n,logit_rel_percent_median,logit_rel_percent_p95,logit_rel_percent_max,kl_median,abs_target_logit_delta_median,top1_preservation_rate,top1_change_rate
head_L14H12_vo_off,head_intervention,14,12,64,6.655055284500122,14.748219773173329,15.692175924777985,0.008156804367899895,0.15625,0.921875,0.078125
head_L14H13_native_control,head_exact,14,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L14H13_program,head_exact,14,13,64,0.12707802234217525,0.20387612865306434,0.4644331522285938,8.129637535603251e-06,0.0,1.0,0.0
head_L14H13_qk_off,head_intervention,14,13,64,3.38594913482666,9.416060596704483,16.812437772750854,0.003636334091424942,0.09375,0.984375,0.015625
head_L14H13_vo_off,head_intervention,14,13,64,7.788937538862228,16.549378260970116,19.75058764219284,0.009806253015995026,0.171875,0.875,0.125
head_L15H00_native_control,head_exact,15,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H00_program,head_exact,15,0,64,0.12484622420743108,0.2064601454185321,0.25854583363980055,8.047441951930523e-06,0.0,1.0,0.0
head_L15H00_qk_off,head_intervention,15,0,64,1.1898450553417206,3.085179608315227,4.266414791345596,0.0005884426063857973,0.03125,0.953125,0.046875
head_L15H00_vo_off,head_intervention,15,0,64,3.2959602773189545,5.629375670105219,6.556458026170731,0.004070103168487549,0.078125,0.9375,0.0625
head_L15H01_native_control,head_exact,15,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H01_program,head_exact,15,1,64,0.1237959018908441,0.2003724395763128,0.41814232245087624,7.4257422966184095e-06,0.0,1.0,0.0
head_L15H01_qk_off,head_intervention,15,1,64,2.1531805396080017,5.331413000822065,6.072785705327988,0.00199544127099216,0.0625,0.953125,0.046875
head_L15H01_vo_off,head_intervention,15,1,64,2.168191969394684,5.68595454096794,6.4643047749996185,0.002544742776080966,0.0625,0.953125,0.046875
head_L15H02_native_control,head_exact,15,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H02_program,head_exact,15,2,64,0.12573807034641504,0.19894050899893045,0.3843643004074693,8.998142220661975e-06,0.0,1.0,0.0
head_L15H02_qk_off,head_intervention,15,2,64,1.9191022962331772,7.15295013040304,16.422714293003082,0.0013042466016486287,0.078125,0.96875,0.03125
head_L15H02_vo_off,head_intervention,15,2,64,2.5090347975492477,7.171354815363884,8.424557000398636,0.003380229463800788,0.0625,0.953125,0.046875
head_L15H03_native_control,head_exact,15,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H03_program,head_exact,15,3,64,0.11516626691445708,0.19485120312310755,0.37434156984090805,8.654867997393012e-06,0.0,1.0,0.0
head_L15H03_qk_off,head_intervention,15,3,64,2.4849440902471542,5.001671891659496,6.118761375546455,0.0031876747962087393,0.078125,0.9375,0.0625
head_L15H03_vo_off,head_intervention,15,3,64,4.7004759311676025,9.503863044083118,15.799900889396667,0.01484433002769947,0.1328125,0.875,0.125
head_L15H04_native_control,head_exact,15,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H04_program,head_exact,15,4,64,0.1266756560653448,0.1973792037460953,0.3853457747027278,7.960297807585448e-06,0.0,1.0,0.0
head_L15H04_qk_off,head_intervention,15,4,64,0.9875986725091934,1.9098700582981107,2.769116312265396,0.00034331739880144596,0.0234375,0.984375,0.015625
head_L15H04_vo_off,head_intervention,15,4,64,1.4717979356646538,2.908449312672019,4.228211939334869,0.0006625220412388444,0.046875,0.953125,0.046875
head_L15H05_native_control,head_exact,15,5,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H05_program,head_exact,15,5,64,0.11854388285428286,0.20809634705074115,0.4254372324794531,1.22580022434704e-05,0.0,1.0,0.0
head_L15H05_qk_off,head_intervention,15,5,64,1.1776992119848728,3.179178619757292,3.4798361361026764,0.00044673620141111314,0.03125,0.96875,0.03125
head_L15H05_vo_off,head_intervention,15,5,64,1.766492798924446,3.2457917835563403,6.649087369441986,0.0013733006780967116,0.046875,1.0,0.0
head_L15H06_native_control,head_exact,15,6,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H06_program,head_exact,15,6,64,0.1263196114450693,0.21063800784759223,0.4512946121394634,8.412492206844036e-06,0.0,1.0,0.0
head_L15H06_qk_off,head_intervention,15,6,64,3.144729882478714,5.34093664959073,6.509340554475784,0.003488201182335615,0.109375,0.9375,0.0625
head_L15H06_vo_off,head_intervention,15,6,64,2.3700684309005737,5.602331589907403,6.596877425909042,0.0016401687171310186,0.0625,0.984375,0.015625
head_L15H07_native_control,head_exact,15,7,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H07_program,head_exact,15,7,64,0.12788076419383287,0.20919127156957976,0.451325299218297,9.147592209046707e-06,0.0,1.0,0.0
head_L15H07_qk_off,head_intervention,15,7,64,4.015889391303062,6.286723539233208,7.513740658760071,0.005523151718080044,0.109375,0.921875,0.078125
head_L15H07_vo_off,head_intervention,15,7,64,3.889131546020508,7.182428240776061,8.27019065618515,0.004307773429900408,0.109375,0.953125,0.046875
head_L15H08_native_control,head_exact,15,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H08_program,head_exact,15,8,64,0.122687011025846,0.2111548790708184,0.28074795845896006,9.733893421071116e-06,0.0,1.0,0.0
head_L15H08_qk_off,head_intervention,15,8,64,2.6221636682748795,7.819440402090546,12.584277987480164,0.0020124251022934914,0.078125,0.96875,0.03125
head_L15H08_vo_off,head_intervention,15,8,64,2.6887884363532066,12.94108401983976,20.847591757774353,0.002086701337248087,0.0625,0.9375,0.0625
head_L15H09_native_control,head_exact,15,9,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H09_program,head_exact,15,9,64,0.11953504290431738,0.20143128233030438,0.4623604007065296,8.205991434806492e-06,0.0,1.0,0.0
head_L15H09_qk_off,head_intervention,15,9,64,3.320775181055069,6.7490439489483816,8.099834620952606,0.003216730896383524,0.078125,0.96875,0.03125
head_L15H09_vo_off,head_intervention,15,9,64,5.501824989914894,14.579183310270308,16.402694582939148,0.00656088488176465,0.109375,0.90625,0.09375
head_L15H10_native_control,head_exact,15,10,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H10_program,head_exact,15,10,64,0.12794811045750976,0.20696097461041055,0.3358782734721899,7.044157428026665e-06,0.0,1.0,0.0
head_L15H10_qk_off,head_intervention,15,10,64,4.501514136791229,7.6760343089699745,13.033367693424225,0.0074343131855130196,0.09375,0.90625,0.09375
head_L15H10_vo_off,head_intervention,15,10,64,5.589780583977699,8.89590337872505,12.122123688459396,0.010322288610041142,0.125,0.921875,0.078125
head_L15H11_native_control,head_exact,15,11,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H11_program,head_exact,15,11,64,0.1231824979186058,0.2294752176385372,0.40970202535390854,1.1665639249258675e-05,0.0,1.0,0.0
head_L15H11_qk_off,head_intervention,15,11,64,2.249961905181408,4.90461429581046,9.069309383630753,0.002275031991302967,0.0625,0.96875,0.03125
head_L15H11_vo_off,head_intervention,15,11,64,3.5590466111898422,8.794112242758274,12.697245180606842,0.0028279905673116446,0.078125,0.96875,0.03125
head_L15H12_native_control,head_exact,15,12,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H12_program,head_exact,15,12,64,0.11867701541632414,0.19904120243154455,0.30027509201318026,1.1352542060194537e-05,0.0,1.0,0.0
head_L15H12_qk_off,head_intervention,15,12,64,5.3775060921907425,8.863668143749235,9.734991192817688,0.00886564701795578,0.125,0.953125,0.046875
head_L15H12_vo_off,head_intervention,15,12,64,2.1868254989385605,4.567370992153881,8.170387893915176,0.0017308121314272285,0.0703125,0.984375,0.015625
head_L15H13_native_control,head_exact,15,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L15H13_program,head_exact,15,13,64,0.12329419841989875,0.19548411713913075,0.359577895142138,9.287011380365584e-06,0.0,1.0,0.0
head_L15H13_qk_off,head_intervention,15,13,64,3.7611033767461777,7.3243248090147945,9.239183366298676,0.004123038146644831,0.078125,0.9375,0.0625
head_L15H13_vo_off,head_intervention,15,13,64,2.7213778346776962,6.392985191196193,12.982083857059479,0.0021903985179960728,0.09375,0.953125,0.046875
head_L16H00_native_control,head_exact,16,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H00_program,head_exact,16,0,64,0.11253360426053405,0.19601287611294527,0.4927963949739933,8.551558494218625e-06,0.0,1.0,0.0
head_L16H00_qk_off,head_intervention,16,0,64,2.6520635932683945,4.566909298300743,6.548868119716644,0.0018561778124421835,0.0625,0.984375,0.015625
head_L16H00_vo_off,head_intervention,16,0,64,0.23311562836170197,4.508070349693297,5.318841338157654,2.6165638701058924e-05,0.0078125,1.0,0.0
head_L16H01_native_control,head_exact,16,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H01_program,head_exact,16,1,64,0.11429862352088094,0.17304750857874748,0.24405606091022491,7.832845767552499e-06,0.0,1.0,0.0
head_L16H01_qk_off,head_intervention,16,1,64,4.75761853158474,6.986493393778797,9.218779951334,0.007990504615008831,0.125,0.90625,0.09375
head_L16H01_vo_off,head_intervention,16,1,64,0.3116902895271778,0.5360411223955451,0.7456846069544554,4.3723659473471344e-05,0.0078125,1.0,0.0
head_L16H02_native_control,head_exact,16,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H02_program,head_exact,16,2,64,0.12026410549879074,0.18820001394487915,0.29581182170659304,7.832845767552499e-06,0.0,1.0,0.0
head_L16H02_qk_off,head_intervention,16,2,64,2.553783729672432,4.914740510284897,7.76805579662323,0.0016265367157757282,0.078125,0.953125,0.046875
head_L16H02_vo_off,head_intervention,16,2,64,0.24876007810235023,1.7559459665790171,8.466719835996628,2.7944559406023473e-05,0.0078125,1.0,0.0
head_L16H03_native_control,head_exact,16,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H03_program,head_exact,16,3,64,0.11743715731427073,0.17670461267698553,0.4265670198947191,7.271983122336678e-06,0.0,1.0,0.0
head_L16H03_qk_off,head_intervention,16,3,64,2.690570615231991,4.639676474034785,6.81183934211731,0.002414397429674864,0.0703125,0.984375,0.015625
head_L16H03_vo_off,head_intervention,16,3,64,0.2643102779984474,0.43816213030368084,0.6171125918626785,2.6373390937806107e-05,0.0078125,0.984375,0.015625
head_L16H04_native_control,head_exact,16,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H04_program,head_exact,16,4,64,0.12052190722897649,0.17165299796033648,0.27917162515223026,7.143141829146771e-06,0.0,1.0,0.0
head_L16H04_qk_off,head_intervention,16,4,64,4.202758893370628,6.892112158238888,7.970821857452393,0.008304004557430744,0.125,0.90625,0.09375
head_L16H04_vo_off,head_intervention,16,4,64,0.33232481218874454,0.6055150902830059,3.86258028447628,5.454451820696704e-05,0.015625,0.984375,0.015625
head_L16H05_native_control,head_exact,16,5,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H05_program,head_exact,16,5,64,0.11932023335248232,0.19769386504776773,0.30032170470803976,8.688577509019524e-06,0.0,1.0,0.0
head_L16H05_qk_off,head_intervention,16,5,64,2.6997772976756096,5.125087834894657,8.446744829416275,0.0020593181252479553,0.0625,0.96875,0.03125
head_L16H05_vo_off,head_intervention,16,5,64,0.34924703650176525,3.340923171490431,9.251183271408081,4.1494040488032624e-05,0.015625,1.0,0.0
head_L16H06_native_control,head_exact,16,6,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H06_program,head_exact,16,6,64,0.10616432409733534,0.19995458133053023,0.3611027495935559,6.242431481950916e-06,0.0,1.0,0.0
head_L16H06_qk_off,head_intervention,16,6,64,2.9115334153175354,4.779224060475826,5.805271118879318,0.002796002896502614,0.09375,0.96875,0.03125
head_L16H06_vo_off,head_intervention,16,6,64,0.26163344737142324,0.8286765450611708,1.4590508304536343,2.714876609388739e-05,0.0078125,1.0,0.0
head_L16H07_native_control,head_exact,16,7,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H07_program,head_exact,16,7,64,0.11906544677913189,0.20166763220913703,0.2675255062058568,9.862773367785849e-06,0.0,1.0,0.0
head_L16H07_qk_off,head_intervention,16,7,64,3.01747377961874,5.230696704238652,5.875300616025925,0.0027314443141222,0.046875,0.953125,0.046875
head_L16H07_vo_off,head_intervention,16,7,64,0.36502229049801826,1.957212686538696,2.7588240802288055,3.730062962858938e-05,0.0078125,1.0,0.0
head_L16H08_native_control,head_exact,16,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H08_program,head_exact,16,8,64,0.11850738665089011,0.17494106024969366,0.4200296010822058,9.00175109563861e-06,0.0,1.0,0.0
head_L16H08_qk_off,head_intervention,16,8,64,3.706616163253784,7.029973603785034,8.747420459985733,0.004396294243633747,0.0625,0.921875,0.078125
head_L16H08_vo_off,head_intervention,16,8,64,0.41595264337956905,6.966384239494799,8.707854896783829,5.58284591534175e-05,0.015625,0.96875,0.03125
head_L16H09_native_control,head_exact,16,9,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H09_program,head_exact,16,9,64,0.10975503828376532,0.23160550801549082,0.3171151038259268,7.832845767552499e-06,0.0,1.0,0.0
head_L16H09_qk_off,head_intervention,16,9,64,4.3835025280714035,7.2614556923508635,8.059386163949966,0.006203534081578255,0.0859375,0.9375,0.0625
head_L16H09_vo_off,head_intervention,16,9,64,0.3334997920319438,0.5463281227275729,0.7485548965632915,3.1044903153087944e-05,0.0,1.0,0.0
head_L16H10_native_control,head_exact,16,10,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H10_program,head_exact,16,10,64,0.12259325012564659,0.22785990149714044,0.3006275277584791,8.389293725485913e-06,0.0,1.0,0.0
head_L16H10_qk_off,head_intervention,16,10,64,2.3612583056092262,5.826970245689151,6.748494505882263,0.0013478884939104319,0.046875,0.96875,0.03125
head_L16H10_vo_off,head_intervention,16,10,64,2.1355949342250824,4.323635287582873,5.914958193898201,0.001062063267454505,0.046875,0.953125,0.046875
head_L16H11_native_control,head_exact,16,11,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H11_program,head_exact,16,11,64,0.11517255334183574,0.1978741522179916,0.3372869919985533,9.264445907319896e-06,0.0,1.0,0.0
head_L16H11_qk_off,head_intervention,16,11,64,2.7349648997187614,5.083262752741575,6.267737597227097,0.0024922708980739117,0.046875,0.96875,0.03125
head_L16H11_vo_off,head_intervention,16,11,64,1.3243385590612888,4.9047502875328055,7.03592449426651,0.0004210974439047277,0.03125,0.984375,0.015625
head_L16H12_native_control,head_exact,16,12,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H12_program,head_exact,16,12,64,0.10780353331938386,0.21203231066465378,0.4116913303732872,6.68017810312449e-06,0.0,1.0,0.0
head_L16H12_qk_off,head_intervention,16,12,64,3.2035332173109055,4.995603375136852,6.090513244271278,0.003315598238259554,0.0625,0.953125,0.046875
head_L16H12_vo_off,head_intervention,16,12,64,0.31677400693297386,0.8116337587125594,3.554799407720566,4.340961459092796e-05,0.0078125,1.0,0.0
head_L16H13_native_control,head_exact,16,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L16H13_program,head_exact,16,13,64,0.1225236221216619,0.20730111398734144,0.3965549636632204,7.305468898266554e-06,0.0,1.0,0.0
head_L16H13_qk_off,head_intervention,16,13,64,6.874424964189529,10.839688330888748,11.975232511758804,0.012802368961274624,0.125,0.921875,0.078125
head_L16H13_vo_off,head_intervention,16,13,64,1.2369310483336449,4.5811256766319275,10.221762955188751,0.0004905043169856071,0.03125,0.9375,0.0625
head_L17H00_native_control,head_exact,17,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H00_program,head_exact,17,0,64,0.11694494169205427,0.20919347705785177,0.26882204692810774,7.663825272175018e-06,0.0,1.0,0.0
head_L17H00_qk_off,head_intervention,17,0,64,2.103756368160248,3.087984342128038,4.081886261701584,0.0007631415501236916,0.03125,0.984375,0.015625
head_L17H00_vo_off,head_intervention,17,0,64,4.1073184460401535,8.24082776904106,9.85189601778984,0.005519360303878784,0.140625,0.9375,0.0625
head_L17H01_native_control,head_exact,17,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H01_program,head_exact,17,1,64,0.11397263733670115,0.19778848160058257,0.42833471670746803,7.942842785269022e-06,0.0,1.0,0.0
head_L17H01_qk_off,head_intervention,17,1,64,2.679845876991749,4.385597482323646,5.001445487141609,0.0021345941349864006,0.046875,0.984375,0.015625
head_L17H01_vo_off,head_intervention,17,1,64,3.6493051797151566,10.989730656146985,13.274107873439789,0.004617458209395409,0.09375,0.953125,0.046875
head_L17H02_native_control,head_exact,17,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H02_program,head_exact,17,2,64,0.10952100856229663,0.18985718779731536,0.3252964233979583,1.0314899554941803e-05,0.0,1.0,0.0
head_L17H02_qk_off,head_intervention,17,2,64,2.134402096271515,6.286886446177958,11.175274848937988,0.0018239053897559643,0.046875,0.984375,0.015625
head_L17H02_vo_off,head_intervention,17,2,64,4.535015299916267,11.460975259542446,18.461628258228302,0.006861024536192417,0.09375,0.9375,0.0625
head_L17H03_native_control,head_exact,17,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H03_program,head_exact,17,3,64,0.11805990943685174,0.20733858924359078,0.40518869645893574,9.15683267521672e-06,0.0,1.0,0.0
head_L17H03_qk_off,head_intervention,17,3,64,3.0373692512512207,5.9688640758395195,6.837455183267593,0.002754700370132923,0.0625,0.96875,0.03125
head_L17H03_vo_off,head_intervention,17,3,64,4.038076847791672,9.27471037954092,10.516441613435745,0.004957855679094791,0.09375,0.9375,0.0625
head_L17H04_native_control,head_exact,17,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H04_program,head_exact,17,4,64,0.11517209932208061,0.20581971679348487,0.38491825107485056,8.896804502001032e-06,0.0,1.0,0.0
head_L17H04_qk_off,head_intervention,17,4,64,3.8060475140810013,5.743118077516554,6.9190651178359985,0.0030895862728357315,0.0625,0.953125,0.046875
head_L17H04_vo_off,head_intervention,17,4,64,2.8280409052968025,7.02176626771688,7.853884249925613,0.002704886021092534,0.078125,0.96875,0.03125
head_L17H05_native_control,head_exact,17,5,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H05_program,head_exact,17,5,64,0.1141754793934524,0.17630924470722675,0.42838379740715027,8.898023224901408e-06,0.0,1.0,0.0
head_L17H05_qk_off,head_intervention,17,5,64,5.9184689074754715,9.319624491035938,12.773287296295166,0.008398245088756084,0.09375,0.9375,0.0625
head_L17H05_vo_off,head_intervention,17,5,64,3.2057367265224457,5.198429115116595,5.600177496671677,0.0034536218736320734,0.09375,0.96875,0.03125
head_L17H06_native_control,head_exact,17,6,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H06_program,head_exact,17,6,64,0.10646181181073189,0.1866853516548871,0.4101884085685015,8.694301868672483e-06,0.0,1.0,0.0
head_L17H06_qk_off,head_intervention,17,6,64,3.591812402009964,7.0122414082288715,7.628543674945831,0.005100577138364315,0.0625,0.953125,0.046875
head_L17H06_vo_off,head_intervention,17,6,64,2.877584844827652,5.382187869399785,5.724082514643669,0.0025119157508015633,0.078125,0.96875,0.03125
head_L17H07_native_control,head_exact,17,7,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H07_program,head_exact,17,7,64,0.11540109990164638,0.18899583548773077,0.5409123841673136,8.126695320243016e-06,0.0,1.0,0.0
head_L17H07_qk_off,head_intervention,17,7,64,4.007093608379364,5.609428118914366,7.512213289737701,0.004045822657644749,0.0625,0.921875,0.078125
head_L17H07_vo_off,head_intervention,17,7,64,0.646604411303997,1.314689610153436,4.458647593855858,0.00011524608999025077,0.015625,1.0,0.0
head_L17H08_native_control,head_exact,17,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H08_program,head_exact,17,8,64,0.1084872055798769,0.2056244423147291,0.31276349909603596,8.944733963289764e-06,0.0,1.0,0.0
head_L17H08_qk_off,head_intervention,17,8,64,3.008080832660198,5.865900311619038,8.8627427816391,0.002668541157618165,0.0546875,0.953125,0.046875
head_L17H08_vo_off,head_intervention,17,8,64,0.8807559497654438,3.44262370839715,7.655051350593567,0.00018927259952761233,0.015625,0.984375,0.015625
head_L17H09_native_control,head_exact,17,9,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H09_program,head_exact,17,9,64,0.12042357120662928,0.20040781470015642,0.32486985437572,7.368458682321943e-06,0.0,1.0,0.0
head_L17H09_qk_off,head_intervention,17,9,64,2.52390094101429,4.852062389254568,5.50902932882309,0.0019061382627114654,0.05859375,0.984375,0.015625
head_L17H09_vo_off,head_intervention,17,9,64,0.7691515609622002,2.053470341488717,3.420477733016014,0.0001528817374492064,0.015625,1.0,0.0
head_L17H10_native_control,head_exact,17,10,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H10_program,head_exact,17,10,64,0.11300791520625353,0.2114710456226021,0.29874679166823626,7.327540515689179e-06,0.0,1.0,0.0
head_L17H10_qk_off,head_intervention,17,10,64,2.3840710520744324,4.332473818212748,5.341832339763641,0.002303466899320483,0.078125,0.9375,0.0625
head_L17H10_vo_off,head_intervention,17,10,64,1.4840727671980858,2.9046329762786613,3.352922946214676,0.0007956574554555118,0.03125,0.984375,0.015625
head_L17H11_native_control,head_exact,17,11,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H11_program,head_exact,17,11,64,0.11092768982052803,0.20526537788100535,0.23016405757516623,6.945047061890364e-06,0.0,1.0,0.0
head_L17H11_qk_off,head_intervention,17,11,64,2.758931741118431,4.795304965227841,6.886490434408188,0.0018952959217131138,0.05859375,0.984375,0.015625
head_L17H11_vo_off,head_intervention,17,11,64,1.538519375026226,3.122169170528649,5.008090287446976,0.0006238450296223164,0.01953125,0.984375,0.015625
head_L17H12_native_control,head_exact,17,12,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H12_program,head_exact,17,12,64,0.11297708842903376,0.1831201824825257,0.2029656432569027,7.455056220351253e-06,0.0,1.0,0.0
head_L17H12_qk_off,head_intervention,17,12,64,3.656434640288353,6.239957530051468,7.1862876415252686,0.003898931434378028,0.0703125,0.953125,0.046875
head_L17H12_vo_off,head_intervention,17,12,64,0.6323706824332476,1.832398772239684,2.350936271250248,0.00018057943088933825,0.015625,0.953125,0.046875
head_L17H13_native_control,head_exact,17,13,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L17H13_program,head_exact,17,13,64,0.1101390109397471,0.23015269194729615,0.3042372642084956,7.841605111025274e-06,0.0,1.0,0.0
head_L17H13_qk_off,head_intervention,17,13,64,2.527964301407337,4.957815315574406,5.928853154182434,0.002238467801362276,0.0390625,0.984375,0.015625
head_L17H13_vo_off,head_intervention,17,13,64,1.1738323606550694,2.041287161409855,2.835852839052677,0.00033395778154954314,0.015625,1.0,0.0
head_L18H00_native_control,head_exact,18,0,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L18H00_program,head_exact,18,0,64,0.10705534368753433,0.1825823960825801,0.22019683383405209,6.682414095848799e-06,0.0,1.0,0.0
head_L18H00_qk_off,head_intervention,18,0,64,3.703806549310684,5.751391928642985,6.955774128437042,0.003589129075407982,0.0625,1.0,0.0
head_L18H00_vo_off,head_intervention,18,0,64,0.5337162874639034,2.14364624582231,4.565824195742607,7.182866102084517e-05,0.0078125,0.953125,0.046875
head_L18H01_native_control,head_exact,18,1,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L18H01_program,head_exact,18,1,64,0.11410909937694669,0.18859220319427547,0.31779701821506023,7.779391125950497e-06,0.0,1.0,0.0
head_L18H01_qk_off,head_intervention,18,1,64,4.952121526002884,7.09710445255041,7.836444675922394,0.004525722935795784,0.109375,0.984375,0.015625
head_L18H01_vo_off,head_intervention,18,1,64,0.8751205168664455,3.1837938725948325,11.242439597845078,0.00020179465354885906,0.03125,0.96875,0.03125
head_L18H02_native_control,head_exact,18,2,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L18H02_program,head_exact,18,2,64,0.10765462648123503,0.17696894763503218,0.19744753371924162,8.421639904554468e-06,0.0,1.0,0.0
head_L18H02_qk_off,head_intervention,18,2,64,4.142405092716217,6.464710719883441,9.714991599321365,0.00445182342082262,0.0625,0.984375,0.015625
head_L18H02_vo_off,head_intervention,18,2,64,1.5737943351268768,3.2434562779963003,5.7937320321798325,0.0006840727874077857,0.03125,0.96875,0.03125
head_L18H03_native_control,head_exact,18,3,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L18H03_program,head_exact,18,3,64,0.11257806327193975,0.17010996700264513,0.3171854419633746,7.390854989353102e-06,0.0,1.0,0.0
head_L18H03_qk_off,head_intervention,18,3,64,2.712046541273594,7.433395460247993,8.499918133020401,0.002033695112913847,0.078125,0.96875,0.03125
head_L18H03_vo_off,head_intervention,18,3,64,2.0515358075499535,4.471192695200442,10.372944921255112,0.0009208674891851842,0.046875,0.984375,0.015625
head_L18H04_native_control,head_exact,18,4,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L18H04_program,head_exact,18,4,64,0.10531398002058268,0.18806855659931898,0.3320755437016487,6.631609721807763e-06,0.0,1.0,0.0
head_L18H04_qk_off,head_intervention,18,4,64,2.5482799857854843,5.407694783061742,9.254897385835648,0.0013596490025520325,0.03125,0.984375,0.015625
head_L18H04_vo_off,head_intervention,18,4,64,1.6834639012813568,4.5333447679877255,13.53204995393753,0.0008005448034964502,0.03125,0.953125,0.046875
head_L18H05_native_control,head_exact,18,5,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L18H05_program,head_exact,18,5,64,0.10071080178022385,0.1667740946868434,0.32510377932339907,8.361350410268642e-06,0.0,1.0,0.0
head_L18H05_qk_off,head_intervention,18,5,64,3.8375403732061386,6.728687211871145,12.317658960819244,0.0030354084447026253,0.0546875,1.0,0.0
head_L18H05_vo_off,head_intervention,18,5,64,0.6191808264702559,2.6253449171781527,14.898405969142914,0.00010960144572891295,0.015625,0.984375,0.015625
head_L18H06_native_control,head_exact,18,6,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L18H06_program,head_exact,18,6,64,0.10348274372518063,0.18458321923390028,0.43237553909420967,9.284963198297191e-06,0.0,1.0,0.0
head_L18H06_qk_off,head_intervention,18,6,64,3.775954619050026,6.366729475557802,8.141341805458069,0.002499217167496681,0.0625,0.9375,0.0625
head_L18H06_vo_off,head_intervention,18,6,64,2.9122494161129,7.701272517442703,12.651844322681427,0.0019434343557804823,0.078125,0.96875,0.03125
head_L18H07_native_control,head_exact,18,7,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L18H07_program,head_exact,18,7,64,0.10318541899323463,0.19766397948842485,0.2254742430523038,9.150000551017001e-06,0.0,1.0,0.0
head_L18H07_qk_off,head_intervention,18,7,64,2.1805956959724426,5.014540310949086,5.761071294546127,0.0012836781097576022,0.046875,0.96875,0.03125
head_L18H07_vo_off,head_intervention,18,7,64,1.025321427732706,3.266723342239851,7.127507776021957,0.00024283945094794035,0.015625,0.96875,0.03125
head_L18H08_native_control,head_exact,18,8,64,0.0,0.0,0.0,0.0,0.0,1.0,0.0
head_L18H08_program,head_exact,18,8,64,0.1120554399676621,0.16733440046664327,0.31635917257517576,6.856002073618583e-06,0.0,1.0,0.0
head_L18H08_qk_off,head_intervention,18,8,64,3.225952759385109,6.153565850108861,7.551857084035873,0.002113188151270151,0.0625,0.96875,0.03125
